상품코드,판매상품 ID,상품명,정가,판매가,할인율,적립율,적립예정포인트,인물,출판사,발행(출시)일자,분야
9791165125165,S000218777353,흰 연꽃의 눈,"18,000","16,200",10%,5%,900,맹난자,북인,20251210,시/에세이
9791199023291,S000218739861,유행을 타지 않는 삶,"19,000","17,100",10%,5%,950,안상아,자크드앙,20251208,시/에세이
9791124065037,S000218621127,29.9세,"15,000","13,500",10%,5%,750,고선경,난다,20251201,시/에세이
9791164804016,S000218681940,색채 환상곡,"20,000","18,000",10%,5%,"1,000",하태임,프로방스,20251130,시/에세이
9791171715602,S000218666755,후회하지 않고 사랑하는 법,"17,000","15,300",10%,5%,850,김한솔,위즈덤하우스,20251126,시/에세이
9788927881285,S000218565022,"그때도 좋았지만, 지금도 좋아!","18,800","16,920",10%,5%,940,한비야,중앙북스,20251124,시/에세이
9791193262801,S000218607805,헤맨 만큼 내 땅이다,"19,000","17,100",10%,5%,950,김상현,필름(Feelm),20251118,시/에세이
9791142334580,S000218438509,"참 잘했다, 그걸로 충분하다","18,000","16,200",10%,5%,900,나태주,니들북,20251117,시/에세이
9791199435117,S000218440168,너의 인사,"18,000","16,200",10%,5%,900,이이삼,저스트스토리지,20251114,시/에세이
9791124128008,S000218354820,삶은 도서관,"15,000","13,500",10%,5%,750,인자,싱긋,20251113,시/에세이
9791141602161,S000218474196,쓸데없이 눈부신 게 세상에는 있어요,"12,000","10,800",10%,5%,600,안도현,문학동네,20251113,시/에세이
9788901298757,S000218329701,결국 너의 시간은 온다,"19,000","17,100",10%,5%,950,염경엽,웅진지식하우스,20251112,시/에세이
9788935214952,S000218270062,인생을 배우다,"18,000","16,200",10%,5%,900,전영애,청림출판,20251112,시/에세이
9791162851814,S000218329926,부자보다 잘 사는 사람,"18,500","16,650",10%,5%,920,법상,마음의숲,20251111,시/에세이
9791170403586,S000218300896,고요로 가야겠다,"16,000","14,400",10%,5%,800,도종환,열림원,20251110,시/에세이
9788932044736,S000218476028,비신비,"12,000","10,800",10%,5%,600,백은선,문학과지성사,20251107,시/에세이
9791169851602,S000218277361,사람을 얼마나 믿어도 되는가,"19,800","17,820",10%,5%,990,정재민,페이지2북스,20251031,시/에세이
9791169299213,S000218306668,두부살에서 철인으로,"19,000","17,100",10%,5%,950,김주영,페스트북,20251031,시/에세이
9791194171942,S000218309255,일요일의 예술가,"13,000","11,700",10%,5%,650,황유원,난다,20251031,시/에세이
9791167141286,S000218309127,다시 만난 월든,"19,000","17,100",10%,5%,950,정여울,해냄출판사,20251030,시/에세이
9791198853172,S000218229113,네가 있다는 생각을 자주 해,"15,000","13,500",10%,5%,750,박연준 외,시절,20251024,시/에세이
9791162145470,S000218230103,나를 살리는 다정한 말,"18,000","16,200",10%,5%,900,수정빛,부크럼,20251022,시/에세이
9791166893742,S000218235055,아직 오지 않은 소설가에게,"15,000","13,500",10%,5%,750,마루야마 겐지,바다출판사,20251017,시/에세이
9791194171973,S000218085010,짧은 이야기들,"15,000","13,500",10%,5%,750,앤 카슨,난다,20251007,시/에세이
9791194171935,S000218022861,아오리 아니고 아오모리,"15,000","13,500",10%,5%,750,김연덕,난다,20251001,시/에세이
9788932044620,S000217939761,작약과 공터,"12,000","10,800",10%,5%,600,허연,문학과지성사,20251001,시/에세이
9791173574726,S000217917226,롤랑 바르트가 쓴 롤랑 바르트,"25,000","22,500",10%,5%,"1,250",롤랑 바르트,21세기북스,20250929,시/에세이
9791194348320,S000217567519,초록친구,"18,000","16,200",10%,5%,900,이다,비아북,20250929,시/에세이
9791193300558,S000217917221,망그러진 만화(부앙단 댓글 에디션),"17,800","16,020",10%,5%,890,유랑,좋은생각,20250929,시/에세이
9791175240872,S000218315391,탈무드(초판본)(블랙벨벳 초호화 금장에디션)(1853년 오리지널 초판본 표지디자인),"19,800","17,820",10%,5%,990,유대교 랍비 외,더스토리,20250925,시/에세이
9791156366430,S000217428280,거리를 두었더니 마음이 가까워졌다,"18,000","16,200",10%,5%,900,황상열,마음세상,20250923,시/에세이
9788947501941,S000217586408,공허에 대하여,"19,800","17,820",10%,5%,990,토마스 무어,한국경제신문,20250920,시/에세이
9791171714940,S000217577560,여자가 사랑한 여자들,"18,500","16,650",10%,5%,920,이예지,위즈덤하우스,20250917,시/에세이
9788993834642,S000217554268,"파일럿의, 시간","18,000","16,200",10%,5%,900,신지수,책으로여는세상,20250912,시/에세이
9788960909526,S000217430294,불이 켜지기 전에,"17,000","15,300",10%,5%,850,김소미,마음산책,20250910,시/에세이
9791188343867,S000217419009,"아무튼, 맛집","12,000","10,800",10%,5%,600,박재영,제철소,20250908,시/에세이
9791193388204,S000217411733,오늘도 잘 놀다 갑니다,"17,800","16,020",10%,5%,890,김은영(소풍족),서스테인,20250905,시/에세이
9791192073811,S000217446667,1일 1페이지 짧고 깊은 지식수업 365: 마음편,"18,900","17,010",10%,5%,940,김옥림,미래북(Mirae Book),20250904,시/에세이
9791190738163,S000217430135,같이 그리는 초상화처럼,"20,000","18,000",10%,5%,"1,000",정재은,플레인아카이브,20250830,시/에세이
9791194192312,S000216863283,당신의 고민에 부처는 이렇게 답한다,"17,500","15,750",10%,5%,870,H. 이치카,반가사유,20250829,시/에세이
9791199435100,S000217822239,목 늘어난 티셔츠가 지저분해 보이지 않는 이유,"14,000","12,600",10%,5%,700,수수진,저스트스토리지,20250829,시/에세이
9788936425227,S000217376459,편의점에서 잠깐,"13,000","11,700",10%,5%,650,정호승,창비,20250829,시/에세이
9791160100822,S000217395276,한 걸음 물러나 바라본 삶,"20,000","18,000",10%,5%,"1,000",이유재,미디어스트리트,20250825,시/에세이
9791167375797,S000217376333,고전의 사계,"20,000","18,000",10%,5%,"1,000",손정수,은행나무,20250825,시/에세이
9791141602406,S000217337635,오늘부터 영원히 생일,"12,000","10,800",10%,5%,600,권누리,문학동네,20250825,시/에세이
9791175242821,S000219718536,하늘과 바람과 별과 시(1955년 정음사 오리지널 초판본 표지디자인),"9,800","8,820",10%,5%,490,윤동주,더스토리,20250820,시/에세이
9791191013955,S000217285745,"나는 으른입니다, 게으른","17,500","15,750",10%,5%,870,김보,북라이프,20250818,시/에세이
9791192073804,S000217241874,법정 잠언집 365,"18,800","16,920",10%,5%,940,김옥림,미래북(Mirae Book),20250814,시/에세이
9791199031739,S000217163842,나무 같은 사람이 되고 싶다,"17,800","16,020",10%,5%,890,리즈 마빈,아멜리에북스,20250813,시/에세이
9791199472518,S000218080887,아름다울 가,"12,000","10,800",10%,5%,600,최민정,푸른산,20250805,시/에세이
9791199048126,S000217187737,보이저,"18,000","16,200",10%,5%,900,노나 페르난데스,가망서사,20250801,시/에세이
9791192372754,S000217146248,각성,"17,800","16,020",10%,5%,890,김요한,떠오름(RISE),20250731,시/에세이
9791171714605,S000217184082,천천히 와(누드사철제본),"18,000","16,200",10%,5%,900,유희경,위즈덤하우스,20250730,시/에세이
9791194720034,S000217096010,꽃멍,"19,500","17,550",10%,5%,970,박유녕,pfpg(플레이풀페이지),20250726,시/에세이
9791198670274,S000217050560,소설로 읽는 세상,"19,800","17,820",10%,5%,990,김규나,양문출판사,20250721,시/에세이
9791193808337,S000216979686,하루 한 줄 마음 챙김 필사책,"14,800","13,320",10%,5%,740,유태진,다른상상,20250715,시/에세이
9791199229921,S000217111804,명상이 나에게,"11,000","9,900",10%,5%,550,이근상,몽스북,20250714,시/에세이
9788936480851,S000216985545,작은 일기,"14,000","12,600",10%,5%,700,황정은,창비,20250711,시/에세이
9788937409547,S000217088403,화살기도,"13,000","11,700",10%,5%,650,여세실,민음사,20250711,시/에세이
9788960909380,S000216980600,지금이 쌓여서 피어나는 인생,"17,000","15,300",10%,5%,850,박용만,마음산책,20250710,시/에세이
9788932044187,S000217012984,잉걸 설탕,"12,000","10,800",10%,5%,600,송희지,문학과지성사,20250707,시/에세이
9788991418394,S000216950036,산빛,"22,000","19,800",10%,5%,"1,100",박노해,느린걸음,20250704,시/에세이
9791189336851,S000216951263,돌은 위로가 되지,"13,000","11,700",10%,5%,650,마거릿 애트우드,프시케의숲,20250703,시/에세이
9791186963722,S000216857784,노년을 읽습니다,"19,800","17,820",10%,5%,990,서민선,헤르츠나인,20250701,시/에세이
9791188343836,S000216886185,"아무튼, 여름","12,000","10,800",10%,5%,600,김신회,제철소,20250701,시/에세이
9791199326804,S000216952112,"의료사고, 진실을 찾아서","16,000","14,400",10%,5%,800,강윤석,메디마크,20250630,시/에세이
9788937409530,S000216932217,제너레이션,"13,000","11,700",10%,5%,650,김미령,민음사,20250627,시/에세이
9791189922672,S000216859689,월든(일러스트 에디션),"18,000","16,200",10%,5%,900,헨리 데이비드 소로,오렌지연필,20250626,시/에세이
9788937428685,S000216968806,"89개의 말 프라하, 사라져 가는 시","15,000","13,500",10%,5%,750,밀란 쿤데라,민음사,20250626,시/에세이
9791199022911,S000216803223,내 주머니는 맑고 강풍,"18,000","16,200",10%,5%,900,최진영,핀드,20250623,시/에세이
9791191744439,S000216803303,이상하고 자유로운 할머니가 되고 싶어,"18,000","16,200",10%,5%,900,무루(박서영),오후의소묘,20250620,시/에세이
9791199308602,S000216930496,내가 죽으면 누가 울어줄까,"15,000","13,500",10%,5%,750,박찬위,필로맨틱,20250620,시/에세이
9791194087885,S000216885259,이다의 도시관찰일기,"19,500","17,550",10%,5%,970,이다,반비,20250618,시/에세이
9791194324799,S000216830653,여름어 사전,"17,000","15,300",10%,5%,850,아침달 편집부,아침달,20250618,시/에세이
9791197785252,S000216840823,스웨덴 특파원입니다,"20,000","18,000",10%,5%,"1,000",김선호 외,빨간집,20250617,시/에세이
9791194184355,S000216841290,같이 읽자는 고백,"18,500","16,650",10%,5%,920,김소영,이야기장수,20250617,시/에세이
9791141602420,S000216693881,순간을 달리는 할머니 2,"18,000","16,200",10%,5%,900,엄유진,문학동네,20250617,시/에세이
9791141602314,S000216693875,순간을 달리는 할머니 1,"18,000","16,200",10%,5%,900,엄유진,문학동네,20250617,시/에세이
9791194171614,S000216829919,초록 수첩,"17,000","15,300",10%,5%,850,필리프 자코테,난다,20250616,시/에세이
9791141602178,S000216818225,나 외계인이 될지도 몰라,"12,000","10,800",10%,5%,600,신이인,문학동네,20250616,시/에세이
9791141602017,S000216795889,우리는 왜 그토록 많은 연인이 필요했을까,"12,000","10,800",10%,5%,600,이규리,문학동네,20250613,시/에세이
9791192025230,S000216682898,멀리도 가까이도 느긋한 여행,"18,000","16,200",10%,5%,900,마스다 미리,북포레스트,20250610,시/에세이
9791168123281,S000061352974,함께 가는 길은 외롭지 않습니다(제21대 대한민국 대통령 이재명 당선 기념 리커버 에디션),"16,800","15,120",10%,5%,840,이재명,위즈덤하우스,20250609,시/에세이
9791199279018,S000216757390,창을 여는 마음,"15,000","13,500",10%,5%,750,안리타,홀로씨의 테이블,20250609,시/에세이
9791194966005,S000216670405,붙잡지 않는 삶,"19,800","17,820",10%,5%,990,에크하르트 톨레,스노우폭스북스,20250529,시/에세이
9791194171591,S000216648242,뭐 어때,"16,000","14,400",10%,5%,800,오은,난다,20250526,시/에세이
9791194324478,S000216552881,사유노트,"17,000","15,300",10%,5%,850,김언,아침달,20250522,시/에세이
9791194531111,S000216514563,영화처럼 걷고 여행처럼 찍다,"19,800","17,820",10%,5%,990,김문경,사유와공감,20250521,시/에세이
9791173552366,S000216446685,불꽃 속에서 문학을 피우다,"19,000","17,100",10%,5%,950,주진복,미다스북스,20250521,시/에세이
9791192073729,S000216504664,법정 마음의  온도(법정스님 열반  15주기) 특별 에디션,"17,800","16,020",10%,5%,890,김옥림,미래북(Mirae Book),20250520,시/에세이
9791198898845,S000216916131,내가 되고 싶은 사람,"13,000","11,700",10%,5%,650,김져니,요호이,20250520,시/에세이
9791141602055,S000216446947,내 꿈에 가끔만 놀러와,"16,800","15,120",10%,5%,840,고선경,문학동네,20250514,시/에세이
9791191369656,S000216420739,가끔 살아 내는 게 엉망이어도 괜찮아,"17,000","15,300",10%,5%,850,윤글,딥앤와이드,20250502,시/에세이
9788993741063,S000001533605,아직도 내귀엔 서간도 바람소리가,"15,000","13,500",10%,1%,150,허은 외,민족문제연구소,20250502,시/에세이
9791130322995,S000216297117,동물의 호의에는 이유가 없어서,"19,000","17,100",10%,5%,950,김동영(김줄스),인북,20250428,시/에세이
9791142315534,S000216325198,나태주의 풀꽃 인생수업,"18,000","16,200",10%,5%,900,나태주,니들북,20250428,시/에세이
9788946423077,S000216354577,법정 스님의 말과 글,"22,000","19,800",10%,5%,"1,100",법정,샘터(샘터사),20250425,시/에세이
9791194324379,S000216355300,오리배가 지나간 호수의 파랑,"12,000","10,800",10%,5%,600,장이지,아침달,20250425,시/에세이
9788932043562,S000216361656,빛과 실,"15,000","13,500",10%,5%,750,한강,문학과지성사,20250418,시/에세이
9791194591580,S000216063373,월든(초판본)(1854년 오리지널 초판본 표지디자인),"5,500","4,950",10%,5%,270,헨리 데이비드 소로,더스토리,20250415,시/에세이
9788937409509,S000216275325,유물론,"13,000","11,700",10%,5%,650,서동욱,민음사,20250411,시/에세이
9788936425166,S000216225938,마중도 배웅도 없이,"12,000","10,800",10%,5%,600,박준,창비,20250411,시/에세이
9791198798312,S000216240216,섬진강 시인들,"12,000","10,800",10%,5%,600,백학기 외,엠엔북스,20250403,시/에세이
9788937409493,S000216232817,검은 양 세기,"13,000","11,700",10%,5%,650,김종연,민음사,20250331,시/에세이
9791194591382,S000215970436,진달래꽃(초판본)(1925년 오리지널 초판본 표지디자인),"2,980","2,690",10%,5%,140,김소월,더스토리,20250328,시/에세이
9791194591368,S000215970366,이상 선집(초판본)(1949년 백양당 오리지널 초판본 표지디자인),"2,980","2,690",10%,5%,140,이상,더스토리,20250328,시/에세이
9791192651347,S000216144373,나비 증상,"12,000","10,800",10%,5%,600,함태숙,여우난골,20250325,시/에세이
9791194080084,S000216024733,슬픔을 겪어야만 열리는 문이 있다,"16,800","15,120",10%,5%,840,와카마쓰 에이스케,북플랫,20250314,시/에세이
9791167741943,S000216002167,나는 숲속 도서관의 사서입니다,"16,800","15,120",10%,5%,840,아오키 미아코,어크로스,20250314,시/에세이
9791199136632,S000216001926,매일 행복할 일만 가득할 당신에게,"17,600","15,840",10%,5%,880,김태환(장문),새벽녘,20250314,시/에세이
9788937409486,S000216063215,종종,"13,000","11,700",10%,5%,650,임경섭,민음사,20250314,시/에세이
9791197903083,S000216031160,지옥에서 부른 노래,"10,000","9,000",10%,5%,500,반디,리베르타스,20250312,시/에세이
